source_key,source_name,source_version,country_code,admin1_code,scientific_name,source_taxon_id,accepted_name_usage,vernacular_name,language,script,region,rank,licence,source_url,citation,name_class,review_state,precision_tier,confidence,table_type
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Laimiliblikas,est,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,tsitruseliblikas,est,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Πεταλούδα του λάιμ,ell,Grek,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,πεταλούδα των εσπεριδοειδών,ell,Grek,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Misket limonu kelebeği,tur,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,turunçgil kelebeği,tur,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Laym kəpənəyi,aze,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,sitrus kəpənəyi,aze,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,լայմի թիթեռ,hye,Armn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ցիտրուսային թիթեռ,hye,Armn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ლაიმის პეპელა,kat,Geor,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ციტრუსის პეპელა,kat,Geor,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,فراشة الليمون الأخضر,ara,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,فراشة الحمضيات,ara,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,پروانه لیموترش,fas,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,پروانه مرکبات,fas,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,لیموں کی تتلی,urd,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ترش پھلوں کی تتلی,urd,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,د لیمو تیتلی,pus,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,د ستروسو تیتلی,pus,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ਨਿੰਬੂ ਤਿਤਲੀ,pan,Guru,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ਸਿਟਰਸ ਤਿਤਲੀ,pan,Guru,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,લીંબુ પતંગિયું,guj,Gujr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,સિટ્રસ પતંગિયું,guj,Gujr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,कागती पुतली,nep,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,सिट्रस पुतली,nep,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,निम्बूकतितली,san,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,जम्बीरकतितली,san,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,लिंबू फुलपाखरू,kok,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,सिट्रस फुलपाखरू,kok,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,لیمٛب تُتلی,kas,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,سِٹرس تُتلی,kas,Arab,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,लेम्बु बिथोबि,brx,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,नेबू पुतरी,mai,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,साइट्रस पुतरी,mai,Deva,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,သံပရာ လိပ်ပြာ,mya,Mymr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,စစ်ထရပ် လိပ်ပြာ,mya,Mymr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,មេអំបៅក្រូចឆ្មារ,khm,Khmr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,មេអំបៅក្រូច,khm,Khmr,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ຜີເສື້ອໝາກນາວ,lao,Laoo,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,ຜີເສື້ອສົ້ມ,lao,Laoo,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Rama-rama limau,msa,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,rama-rama sitrus,msa,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Kupu-kupu jeruk nipis,jav,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,kupu-kupu jeruk,jav,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Kukupu jeruk nipis,sun,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,kukupu jeruk,sun,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Kupu-kupu jeruk nipis,ban,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Paruparong dayap,tgl,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,paruparong sitrus,tgl,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Alibangbang sa dayap,ceb,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,alibangbang sa sitrus,ceb,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Kulibangbang ti dalayap,ilo,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,kulibangbang ti sitrus,ilo,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,라임나비,kor,Kore,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,감귤나비,kor,Kore,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,лаймын эрвээхэй,mon,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,цитрусын эрвээхэй,mon,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,лайм көбелегі,kaz,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,цитрус көбелегі,kaz,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,лайм көпөлөгү,kir,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,цитрус көпөлөгү,kir,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Laym kapalagi,uzb,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,sitrus kapalagi,uzb,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,шабпараки лайм,tgk,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,шабпараки ситрусӣ,tgk,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Laým kebeleği,tuk,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,sitrus kebeleği,tuk,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,лайм күбәләге,tat,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,цитрус күбәләге,tat,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,лайм күбәләге,bak,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,цитрус күбәләге,bak,Cyrl,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Flutura e limës,sqi,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,flutura e agrumeve,sqi,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Limaren tximeleta,eus,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,zitrikoen tximeleta,eus,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Papallona de la llima,cat,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,papallona dels cítrics,cat,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Bolboreta da lima,glg,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,bolboreta dos cítricos,glg,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Parpalhon de la lima,oci,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,parpalhon dels agrums,oci,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Féileacán líoma,gle,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,féileacán citris,gle,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Dealan-dè lime,gla,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,dealain-dè citris,gla,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Glöyn byw leim,cym,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,glöyn byw sitrws,cym,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Balafenn lime,bre,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,balafenn sitrus,bre,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Lime-Päiperlek,ltz,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Zitrus-Päiperlek,ltz,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Farfett tal-lajm,mlt,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,farfett taċ-ċitru,mlt,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Fluture de lime,ron,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,fluture al citricelor,ron,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Lemmetjieskoenlapper,afr,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,sitrus-skoenlapper,afr,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Kipepeo wa ndimu,swa,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,kipepeo wa jamii ya machungwa,swa,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
papilio_demoleus_multilingual_t5,Multilingual T5,2026-07-static-v1,001,,Papilio demoleus,curated:papilio-demoleus,Papilio demoleus,Uviyaviyana welamula,zul,Latn,001,species,not_configured,,User-provided Multilingual T5 table 2026-07-08,generated_translation,reviewed,medium,medium,T
